"lnc-DNAJC11-3","ensg00000237365","Sun Aug 09 14:10:51 2020"
"piR-45035-001","ensg00000237365","Sun Aug 09 14:10:51 2020"
"RF00017-024","ensg00000237365","Sun Aug 09 14:10:51 2020"
"SNORA59A","ensg00000239149","Sun Aug 09 14:11:00 2020"
"ENSG00000239906","ensg00000239906","Sun Aug 09 14:10:42 2020"
"ISG15","ensg00000239906","Sun Aug 09 14:10:42 2020"
"UBE2J2","ensg00000239906","Sun Aug 09 14:10:42 2020"
"MIB2","ensg00000239906","Sun Aug 09 14:10:42 2020"
"CDK11A","ensg00000239906","Sun Aug 09 14:10:42 2020"
"CDK11B","ensg00000239906","Sun Aug 09 14:10:42 2020"
"SDF4","ensg00000239906","Sun Aug 09 14:10:42 2020"
"NOC2L","ensg00000239906","Sun Aug 09 14:10:42 2020"
"ATAD3B","ensg00000239906","Sun Aug 09 14:10:42 2020"
"ACAP3","ensg00000239906","Sun Aug 09 14:10:42 2020"
"CCNL2","ensg00000239906","Sun Aug 09 14:10:42 2020"
"MXRA8","ensg00000239906","Sun Aug 09 14:10:42 2020"
"KLHL17","ensg00000239906","Sun Aug 09 14:10:42 2020"
"PUSL1","ensg00000239906","Sun Aug 09 14:10:42 2020"
"TMEM240","ensg00000239906","Sun Aug 09 14:10:42 2020"
"HES4","ensg00000239906","Sun Aug 09 14:10:42 2020"
"PLEKHN1","ensg00000239906","Sun Aug 09 14:10:42 2020"
"SLC35E2B","ensg00000239906","Sun Aug 09 14:10:42 2020"
"INTS11","ensg00000239906","Sun Aug 09 14:10:42 2020"
"PERM1","ensg00000239906","Sun Aug 09 14:10:42 2020"
"SLC35E2A","ensg00000239906","Sun Aug 09 14:10:42 2020"
"FAM87B","ensg00000239906","Sun Aug 09 14:10:42 2020"
"LINC00115","ensg00000239906","Sun Aug 09 14:10:42 2020"
"WASH7P","ensg00000239906","Sun Aug 09 14:10:42 2020"
"LINC01786","ensg00000239906","Sun Aug 09 14:10:42 2020"
"RN7SL614P","ensg00000243267","Sun Aug 09 14:10:57 2020"
"MIR1302-2HG","ensg00000243485","Sun Aug 09 14:10:42 2020"
"HBB","ensg00000244734","Sun Aug 09 14:11:07 2020"
"GYPB","ensg00000250361","Sun Aug 09 14:11:21 2020"
"CENPS-CORT","ensg00000251503","Sun Aug 09 14:10:57 2020"
"RNU6-731P","ensg00000253022","Sun Aug 09 14:10:50 2020"
"ENSG00000253085","ensg00000253085","Sun Aug 09 14:11:01 2020"
"PRDM2","ensg00000253085","Sun Aug 09 14:11:01 2020"
"KAZN","ensg00000253085","Sun Aug 09 14:11:01 2020"
"lnc-LRRC38-2","ensg00000253085","Sun Aug 09 14:11:01 2020"
"piR-39858-004","ensg00000253085","Sun Aug 09 14:11:01 2020"
"KR153194-003","ensg00000253085","Sun Aug 09 14:11:01 2020"
"RNU6-537P","ensg00000253086","Sun Aug 09 14:10:58 2020"
"LINC02395","ensg00000257771","Sun Aug 09 14:11:10 2020"
"ENSG00000258763","ensg00000258763","Sun Aug 09 14:11:05 2020"
"OR6C70","ensg00000258763","Sun Aug 09 14:11:05 2020"
"OR6C68","ensg00000258763","Sun Aug 09 14:11:05 2020"
"OR6C2","ensg00000258763","Sun Aug 09 14:11:05 2020"
"piR-55361-124","ensg00000258763","Sun Aug 09 14:11:05 2020"
"MMP19","ensg00000258763","Sun Aug 09 14:11:05 2020"
"MIP","ensg00000258763","Sun Aug 09 14:11:05 2020"
"APOF","ensg00000258763","Sun Aug 09 14:11:05 2020"
"OR6C4","ensg00000258763","Sun Aug 09 14:11:05 2020"
"OR10A7","ensg00000258763","Sun Aug 09 14:11:05 2020"
"ENSG00000257303","ensg00000258763","Sun Aug 09 14:11:05 2020"
"piR-48553-085","ensg00000258763","Sun Aug 09 14:11:05 2020"
"piR-56759-126","ensg00000258763","Sun Aug 09 14:11:05 2020"
"piR-56022-106","ensg00000258763","Sun Aug 09 14:11:05 2020"
"piR-39488-069","ensg00000258763","Sun Aug 09 14:11:05 2020"
"piR-49732-108","ensg00000258763","Sun Aug 09 14:11:05 2020"
"piR-43099-113","ensg00000258763","Sun Aug 09 14:11:05 2020"
"piR-60597-012","ensg00000258763","Sun Aug 09 14:11:05 2020"
"piR-36393-105","ensg00000258763","Sun Aug 09 14:11:05 2020"
"piR-55281-116","ensg00000258763","Sun Aug 09 14:11:05 2020"
"piR-54764-122","ensg00000258763","Sun Aug 09 14:11:05 2020"
"piR-31162-096","ensg00000258763","Sun Aug 09 14:11:05 2020"
"piR-61028-109","ensg00000258763","Sun Aug 09 14:11:05 2020"
"piR-55648-019","ensg00000258763","Sun Aug 09 14:11:05 2020"
"ENSG00000258921","ensg00000258921","Sun Aug 09 14:11:19 2020"
"METTL7B","ensg00000258921","Sun Aug 09 14:11:19 2020"
"OR10P1","ensg00000258921","Sun Aug 09 14:11:19 2020"
"BLOC1S1","ensg00000258921","Sun Aug 09 14:11:19 2020"
"OR10AE3P","ensg00000258921","Sun Aug 09 14:11:19 2020"
"MMP19","ensg00000258921","Sun Aug 09 14:11:19 2020"
"ITGA7","ensg00000258921","Sun Aug 09 14:11:19 2020"
